	tweet_id	tweet_date	tweet	tweet_likes	tweet_retweets	tweet_is_quote	tweet_entities	user_id	user_date	user_handle	user_name	user_description	user_is_verified	user_posts	user_likes	user_followers	user_friends	user_location	user_entities
271	1379262205720461313	2021-04-06 02:38:29	I find it deeply insulting no one has punched that Nazi fucker in the balls. https://t.co/nZwlJZXrfw	0	0	True	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nZwlJZXrfw', 'expanded_url': 'https://twitter.com/Acyn/status/1379196363074719746', 'display_url': 'twitter.com/Acyn/status/13…', 'indices': [77, 100]}]}	56000239	2009-07-12 02:57:00	MarinaDorito	MarinaD 🌊	Spicy.	False	11516	59478	343	396	*Insert eye roll here*	{'description': {'urls': []}}
272	1379262152729575424	2021-04-06 02:38:17	@_iMiku LMFAOAO  just  turn  ur  camera  off  gay  fucker	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_iMiku', 'name': 'ً', 'id': 1347773347300597760, 'id_str': '1347773347300597760', 'indices': [0, 7]}], 'urls': []}	1370153699276955651	2021-03-11 23:24:48	P4WKET	bokuto's s/o (real)	bokuto lover first, bokuto lover second. // cbyf	False	1968	3974	59	54	they/them+neos	{'url': {'urls': [{'url': 'https://t.co/TT0TBMhWEB', 'expanded_url': 'http://not.spoiler.free', 'display_url': 'not.spoiler.free', 'indices': [0, 23]}]}, 'description': {'urls': []}}
273	1379262114162896898	2021-04-06 02:38:08	Fucker really picked Madonna as his walk up song https://t.co/T466oRICr0	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379262104209788929, 'id_str': '1379262104209788929', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EyQfk32VEAEny4A.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EyQfk32VEAEny4A.jpg', 'url': 'https://t.co/T466oRICr0', 'display_url': 'pic.twitter.com/T466oRICr0', 'expanded_url': 'https://twitter.com/Cmjr91331/status/1379262114162896898/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 244, 'h': 256, 'resize': 'fit'}, 'small': {'w': 244, 'h': 256, 'resize': 'fit'}, 'large': {'w': 244, 'h': 256, 'resize': 'fit'}}}]}	2757457271	2014-08-31 19:35:17	Cmjr91331	junior 31-19 / 3-1😷	FUCK CANCER.	False	88890	72900	1520	703	🇺🇸	{'description': {'urls': []}}
274	1379262109695967238	2021-04-06 02:38:07	@Idrpopcrave ITS LANA HEY Little fucker miss cinnamon girl miss Lizzy grant aka Lana del ray can you please do my burner account profile or you will cause me summertime sadness 😢	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Idrpopcrave', 'name': 'LDR Pop Crave', 'id': 1254430749962522625, 'id_str': '1254430749962522625', 'indices': [0, 12]}], 'urls': []}	1206462916003651584	2019-12-16 06:36:01	yooinkss	Slayyyters Right Tit💅🏼	cupcakKes #1 slurper.	False	386	18504	97	156	Under these hoes skin	{'description': {'urls': []}}
275	1379262108777480194	2021-04-06 02:38:06	"KARL LEMME IN THE ALT
SAME WITH YOU QUACKITY YOU FUCKER /j /lh"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1345563759780229120	2021-01-03 02:53:03	SHIFTDANCES	kaylee shiftdances	i see why wilbur deleted twitter	False	2519	6954	116	372	FUCKING PISSED AT CCs	{'description': {'urls': []}}
276	1379262105379999744	2021-04-06 02:38:06	@allamericanrube @Turbo_Fucker that is waste, i bet you could make a fine farmer and botanist	2	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'allamericanrube', 'name': 'All American Rube 🇺🇲', 'id': 763560994815606784, 'id_str': '763560994815606784', 'indices': [0, 16]}, {'screen_name': 'Turbo_Fucker', 'name': 'The Hoosier Dreadnought', 'id': 214725896, 'id_str': '214725896', 'indices': [17, 30]}], 'urls': []}	445181895	2011-12-24 03:28:32	cacti4free	Clockwork cacti NV	im not going to help you	False	25680	54582	280	289	Nellis Air Force Base, NV	{'url': {'urls': [{'url': 'https://t.co/sA2VXvWDGx', 'expanded_url': 'https://timecube.2enp.com/', 'display_url': 'timecube.2enp.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}
277	1379262046248767494	2021-04-06 02:37:51	In the 1920s and 30s, the lion's share of America's beef came from Florida. Which if you think about it makes sense, year round grazing and all the water that you could want beats the hell out of some wind blasted intermountain scrubscape	2	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	214725896	2010-11-12 02:29:28	Turbo_Fucker	The Hoosier Dreadnought	"The literal last peasant in the US, Agrarian style Cultural Critic

Currently getting my Shit Rocked"	False	28515	53879	1644	612	Down By The River, Indiana	{'url': {'urls': [{'url': 'https://t.co/Z64aUabaa7', 'expanded_url': 'https://turbonics.substack.com', 'display_url': 'turbonics.substack.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}
278	1379262034139885568	2021-04-06 02:37:49	This fucker better be working when I go to get my tire replaced tomorrow https://t.co/qGjVqfaLp7	3	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379262031753269249, 'id_str': '1379262031753269249', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EyQfgp7WUAEj57p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyQfgp7WUAEj57p.jpg', 'url': 'https://t.co/qGjVqfaLp7', 'display_url': 'pic.twitter.com/qGjVqfaLp7', 'expanded_url': 'https://twitter.com/Bonarno_/status/1379262034139885568/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 478, 'h': 590, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 478, 'h': 590, 'resize': 'fit'}, 'small': {'w': 478, 'h': 590, 'resize': 'fit'}}}]}	849146458888699904	2017-04-04 06:27:46	Bonarno_	hubbert 𓆏	UTA ‘21 Email Composition Major | he/him	False	4452	33838	195	391	Arlington, TX	{'description': {'urls': []}}
279	1379261952002768900	2021-04-06 02:37:29	"@nycsouthpaw Why isn't Steven Miller wearing a flag pin?
Fucker."	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nycsouthpaw', 'name': 'southpaw', 'id': 22429979, 'id_str': '22429979', 'indices': [0, 12]}], 'urls': []}	1295397642193772544	2020-08-17 16:31:42	SnacksJohn	Soup-er Spreader Event	"My opinions are mine! 🇺🇸
The facts are irrefutable!
And STILL...THE UNREFUTED CHAMPION OF THE WORLD!
👍 This Guy👍"	False	6800	6066	58	598	Chicago, IL	{'description': {'urls': []}}
280	1379261948668178433	2021-04-06 02:37:28	"u look: 16 ?
actually: about to turn 16 yes

exes: 1
actually: 2 

height: 4'8"" /lh
actually: we're the same height you fucker @TAPLNBLADE 

unopened messages: 4
actually: 5

status: single
actually: fuck off yeah

reply and i'll tell what i think of you"	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TAPLNBLADE', 'name': 'john ☆ COMET DAY!!', 'id': 1374199757241872384, 'id_str': '1374199757241872384', 'indices': [127, 138]}], 'urls': []}	1296096786071789568	2020-08-19 14:49:02	SOULT0RCH	ben	main: @Ph1lzA (REAL!) | he/they	False	20234	4364	1510	736	CARRD BYF	{'url': {'urls': [{'url': 'https://t.co/DoMpcSGbZY', 'expanded_url': 'http://curiouscat.qa/SOULT0RCH', 'display_url': 'curiouscat.qa/SOULT0RCH', 'indices': [0, 23]}]}, 'description': {'urls': []}}
281	1379261883941859328	2021-04-06 02:37:13	@molelorde David Lynch Funniest Moments	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'molelorde', 'name': 'molelorde (commissions)', 'id': 1124149017208860672, 'id_str': '1124149017208860672', 'indices': [0, 10]}], 'urls': []}	3313720323	2015-06-08 19:28:07	sun_fucker_	Geovane SPLIT YOU AND ME, STATIC ELECTRICITY	19yrs he/him. Escapism is my religion. Confusion will be my epitaph.	False	3894	40994	51	1960	Recife, Brazil	{'description': {'urls': []}}
282	1379261877017051137	2021-04-06 02:37:11	@Acidicgumdrops I went on tiktok and tumblr and got roasted for being a Bill cipher fucker	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Acidicgumdrops', 'name': '💀☢️Corrosive☢️💀', 'id': 1038149382795915270, 'id_str': '1038149382795915270', 'indices': [0, 15]}], 'urls': []}	886427550989209600	2017-07-16 03:29:31	ceslawrites	Honey... That’s a ✨Leaf✨🍃	I’m so fucking tired you guys 🙃 She/Her. Lesbian. 29. ♊️ 🏳️‍🌈	False	18121	68905	93	573		{'url': {'urls': [{'url': 'https://t.co/5S0nPclPEE', 'expanded_url': 'http://archiveofourown.org/users/CeslaToil', 'display_url': 'archiveofourown.org/users/CeslaToil', 'indices': [0, 23]}]}, 'description': {'urls': []}}
283	1379261874479362051	2021-04-06 02:37:10	REMINDER I’M STILL A PATHETIC FUCKER THOUGH, JUST A SLIGHTLY MORE COMPETENT ONE NOW LMFAAAAAAAAAAO!!!	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	938464527368175616	2017-12-06 17:45:53	Siken1P	jin 👹	It’s “Sick-In.” 7 of Hearts ♥️, music addict. Faux @SPIFspace model. 7.7% 👹	False	43165	155816	235	855	The fuck truly is love?	{'url': {'urls': [{'url': 'https://t.co/QmtOfbhF7q', 'expanded_url': 'https://twitch.tv/PLYR1Siken_', 'display_url': 'twitch.tv/PLYR1Siken_', 'indices': [0, 23]}]}, 'description': {'urls': []}}
284	1379261844221796358	2021-04-06 02:37:03	@DailyCaller How long was GF still, lifeless, while this POS continued to knee press?  I'll execute this fucker myself!	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DailyCaller', 'name': 'Daily Caller', 'id': 39308549, 'id_str': '39308549', 'indices': [0, 12]}], 'urls': []}	1362871143154130944	2021-02-19 21:07:37	Richard17699496	Richard Wilson	The more that societies' needs change, so do their gods.  IMAGINE... - Lennon	False	279	81	15	253	Austin, TX	{'description': {'urls': []}}
285	1379261832666476546	2021-04-06 02:37:01	every single word coming out of Rufus’ mouth right now is raising my respect towards him holy SHIT tell that fucker	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1252363408411951104	2020-04-20 22:28:05	ForsakenPenance	𝑺𝑯𝑰𝑵𝑹𝑨 𝑳𝑨𝑷𝑫𝑶𝑮.	she/her. ffvii:r rp.	False	1081	185	208	266	#Fluffbutt | NOT HER	{'description': {'urls': []}}
286	1379261792828981249	2021-04-06 02:36:51	@fucker_of_jesus NO BC UR SO HANDSOME FOR NO REASON	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fucker_of_jesus', 'name': 'jordan / milk // NO TWS', 'id': 1330241567299399681, 'id_str': '1330241567299399681', 'indices': [0, 16]}], 'urls': []}	1369084239887671297	2021-03-09 00:35:02	hatefucx	matt	⁂ teen catboy gets fucked hard by fag boyfriend and loves it! (4K) ⁂	False	730	1289	102	131	they/them 17	{'url': {'urls': [{'url': 'https://t.co/PkaEcqfS1n', 'expanded_url': 'https://curiouscat.qa/hatefucx', 'display_url': 'curiouscat.qa/hatefucx', 'indices': [0, 23]}]}, 'description': {'urls': []}}
287	1379261768996941826	2021-04-06 02:36:45	"the further away from equator or sun, the more transparent/pale the skin may become ...

Jogs the Nog
Almonds Activated
Horny Fucker https://t.co/Dk7NPr4RBl https://t.co/dpqkVbblo7"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Dk7NPr4RBl', 'expanded_url': 'https://twitter.com/_Ashtar_Ventura/status/1199702207802855424/photo/1', 'display_url': 'pic.twitter.com/Dk7NPr4RBl', 'indices': [133, 156]}], 'media': [{'id': 1379261663401107456, 'id_str': '1379261663401107456', 'indices': [157, 180], 'media_url': 'http://pbs.twimg.com/media/EyQfLNtWYAABvra.png', 'media_url_https': 'https://pbs.twimg.com/media/EyQfLNtWYAABvra.png', 'url': 'https://t.co/dpqkVbblo7', 'display_url': 'pic.twitter.com/dpqkVbblo7', 'expanded_url': 'https://twitter.com/AnsonyManji/status/1379261768996941826/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 599, 'h': 401, 'resize': 'fit'}, 'large': {'w': 599, 'h': 401, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 599, 'h': 401, 'resize': 'fit'}}}]}	1352733556515229696	2021-01-22 21:45:04	AnsonyManji	⛤⛧アンソニー卍🍀	"𓂀
Vegan
Dharma 卍
no hate symbol
https://www.笑.wtf
卍 Falun Gong Solidarity
「Sanatani Sounds」@ https://t.co/2HsGvE1L7q
https;//soundcloud .com/illuminant-ouroboros"	False	1066	825	62	218	ॐ	{'url': {'urls': [{'url': 'https://t.co/J8280Zs5jb', 'expanded_url': 'http://oroboroso.SDF.org', 'display_url': 'oroboroso.SDF.org', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/2HsGvE1L7q', 'expanded_url': 'http://anonradio.net', 'display_url': 'anonradio.net', 'indices': [93, 116]}]}}
288	1379261748981559300	2021-04-06 02:36:41	"Absolutely loved that , Quinton de Kock .

He made Fakhar look like a fucker .. ha ha .. bloody swine !

#SAvPAK"	0	0	False	{'hashtags': [{'text': 'SAvPAK', 'indices': [105, 112]}], 'symbols': [], 'user_mentions': [], 'urls': []}	120095652	2010-03-05 13:06:51	_kannan	kannan	Proud Indian | True_Blue Keralite | #MUFC | xCricketer | F1 aficionado  #SCHUMI | Street_Racer  | Future_globetrotter | FPL veteran | lives in Ivory tower.	False	11778	7403	181	383	India	{'url': {'urls': [{'url': 'https://t.co/HSQgea5K17', 'expanded_url': 'https://twitter.com/_kannan', 'display_url': 'twitter.com/_kannan', 'indices': [0, 23]}]}, 'description': {'urls': []}}
289	1379261739179593730	2021-04-06 02:36:38	"@DonaldP47082631 @eepdllc @huttonk33 @GodSonRel @_knicks1688 @IanChisolm @Ant4418 @Freekeith @YankeesKnicks99 @Byronisback @Knickloyalty @MikeFromQns7 @0oty_Mac @AJTheManChild @Knickanators @JeDiGoLLuM01 @Rick__War @eski225 @stalling_e @mikenieve @theline4two @LegionOfKnicks @Iam_P45 @TruePG718 @Woodshed_1914 @Jaelin_Taylor @LukeHen31225397 @dan_ny_b @BaroneliJoe @the_process101 @Trace_AVP @Chuck1one @rahmmagick @TMal761 @MsMJsays @MacksJulien @net_steven @Nykterryandtray @SquareBidness @rich_scan @NYCtoCincy @WiseGuy973 @tripleMwassup @BirdsareDirty_2 @Sharonchik266 @jtbwood @KTAB_NYC @Elgirrl @1tz_neil Very like I don’t even get the point anymore 

If ur come back is 

- the vets is better 

Well mother fucker they gonna b traded for an allstar? No because they all r fucking free agents 

This season is becoming pointless like last season"	2	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DonaldP47082631', 'name': '24\\7 🔥 Knicks 👑', 'id': 2377670262, 'id_str': '2377670262', 'indices': [0, 16]}, {'screen_name': 'eepdllc', 'name': 'shannon ferguson', 'id': 506619994, 'id_str': '506619994', 'indices': [17, 25]}, {'screen_name': 'huttonk33', 'name': 'South Side’s Finest', 'id': 249802135, 'id_str': '249802135', 'indices': [26, 36]}, {'screen_name': 'GodSonRel', 'name': 'God Son Rel 💎', 'id': 1324545471243845637, 'id_str': '1324545471243845637', 'indices': [37, 47]}, {'screen_name': '_knicks1688', 'name': 'BK', 'id': 1212143681215422465, 'id_str': '1212143681215422465', 'indices': [48, 60]}, {'screen_name': 'IanChisolm', 'name': 'Ian Chisolm', 'id': 182796419, 'id_str': '182796419', 'indices': [61, 72]}, {'screen_name': 'Ant4418', 'name': 'just sayin', 'id': 893548172, 'id_str': '893548172', 'indices': [73, 81]}, {'screen_name': 'Freekeith', 'name': 'Keith R. Gill', 'id': 24050314, 'id_str': '24050314', 'indices': [82, 92]}, {'screen_name': 'YankeesKnicks99', 'name': 'Tramel Bracey', 'id': 956971127468969984, 'id_str': '956971127468969984', 'indices': [93, 109]}, {'screen_name': 'Byronisback', 'name': 'Byron', 'id': 1309903234404962304, 'id_str': '1309903234404962304', 'indices': [110, 122]}, {'screen_name': 'Knickloyalty', 'name': 'Knickloyalty', 'id': 1254172516328800256, 'id_str': '1254172516328800256', 'indices': [123, 136]}, {'screen_name': 'MikeFromQns7', 'name': '🏴\u200d☠️MikeFromQueens7🏴\u200d☠️', 'id': 1507994970, 'id_str': '1507994970', 'indices': [137, 150]}, {'screen_name': '0oty_Mac', 'name': 'Oots #MambaForever', 'id': 1110559875850035201, 'id_str': '1110559875850035201', 'indices': [151, 160]}, {'screen_name': 'AJTheManChild', 'name': 'AJ Harris', 'id': 154587828, 'id_str': '154587828', 'indices': [161, 175]}, {'screen_name': 'Knickanators', 'name': 'Knickanator', 'id': 1192379740415500288, 'id_str': '1192379740415500288', 'indices': [176, 189]}, {'screen_name': 'JeDiGoLLuM01', 'name': 'Mike', 'id': 126786334, 'id_str': '126786334', 'indices': [190, 203]}, {'screen_name': 'Rick__War', 'name': 'The_Rickkler', 'id': 35499800, 'id_str': '35499800', 'indices': [204, 214]}, {'screen_name': 'eski225', 'name': 'etha..sosa', 'id': 290777056, 'id_str': '290777056', 'indices': [215, 223]}, {'screen_name': 'stalling_e', 'name': 'E Stalling', 'id': 1008510408582488075, 'id_str': '1008510408582488075', 'indices': [224, 235]}, {'screen_name': 'mikenieve', 'name': 'mike nieve', 'id': 1751188748, 'id_str': '1751188748', 'indices': [236, 246]}, {'screen_name': 'theline4two', 'name': 'MarkDee', 'id': 2940389663, 'id_str': '2940389663', 'indices': [247, 259]}, {'screen_name': 'LegionOfKnicks', 'name': 'LEGION OF KNICKS', 'id': 1244027674823208960, 'id_str': '1244027674823208960', 'indices': [260, 275]}, {'screen_name': 'Iam_P45', 'name': 'Facts Only', 'id': 314218696, 'id_str': '314218696', 'indices': [276, 284]}, {'screen_name': 'TruePG718', 'name': 'J B', 'id': 2887190594, 'id_str': '2887190594', 'indices': [285, 295]}, {'screen_name': 'Woodshed_1914', 'name': '🤘🏿Woodshed1914🤘🏿', 'id': 214910456, 'id_str': '214910456', 'indices': [296, 310]}, {'screen_name': 'Jaelin_Taylor', 'name': 'Jaelin Taylor', 'id': 2206338715, 'id_str': '2206338715', 'indices': [311, 325]}, {'screen_name': 'LukeHen31225397', 'name': 'Luke Henderson', 'id': 1352274622855712772, 'id_str': '1352274622855712772', 'indices': [326, 342]}, {'screen_name': 'dan_ny_b', 'name': 'Danny B', 'id': 23305448, 'id_str': '23305448', 'indices': [343, 352]}, {'screen_name': 'BaroneliJoe', 'name': 'joe baroneli', 'id': 4290584363, 'id_str': '4290584363', 'indices': [353, 365]}, {'screen_name': 'the_process101', 'name': 'NewYorkKnicks101', 'id': 1092101395052969985, 'id_str': '1092101395052969985', 'indices': [366, 381]}, {'screen_name': 'Trace_AVP', 'name': 'Nixluva', 'id': 21052107, 'id_str': '21052107', 'indices': [382, 392]}, {'screen_name': 'Chuck1one', 'name': '𝕮𝖍𝖆𝖗𝖑𝖊𝖘 𝕭', 'id': 460439086, 'id_str': '460439086', 'indices': [393, 403]}, {'screen_name': 'rahmmagick', 'name': 'RAHMMAGICK', 'id': 1423303430, 'id_str': '1423303430', 'indices': [404, 415]}, {'screen_name': 'TMal761', 'name': 'Thomas Mallory', 'id': 1438942627, 'id_str': '1438942627', 'indices': [416, 424]}, {'screen_name': 'MsMJsays', 'name': 'MJ’sLasagna', 'id': 1216799509, 'id_str': '1216799509', 'indices': [425, 434]}, {'screen_name': 'MacksJulien', 'name': 'Macks Julien', 'id': 143311584, 'id_str': '143311584', 'indices': [435, 447]}, {'screen_name': 'net_steven', 'name': 'steven', 'id': 618460918, 'id_str': '618460918', 'indices': [448, 459]}, {'screen_name': 'Nykterryandtray', 'name': 'NYKTerry', 'id': 1017180535507095553, 'id_str': '1017180535507095553', 'indices': [460, 476]}, {'screen_name': 'SquareBidness', 'name': 'EdMemphis', 'id': 1126307097099014144, 'id_str': '1126307097099014144', 'indices': [477, 491]}, {'screen_name': 'rich_scan', 'name': 'rich scan', 'id': 1246685320172707840, 'id_str': '1246685320172707840', 'indices': [492, 502]}, {'screen_name': 'NYCtoCincy', 'name': 'joyful Knicks fan', 'id': 20684990, 'id_str': '20684990', 'indices': [503, 514]}, {'screen_name': 'WiseGuy973', 'name': 'F. François', 'id': 717306114, 'id_str': '717306114', 'indices': [515, 526]}, {'screen_name': 'tripleMwassup', 'name': 'MARIO M.', 'id': 164593454, 'id_str': '164593454', 'indices': [527, 541]}, {'screen_name': 'BirdsareDirty_2', 'name': 'Heatwave_in_winter', 'id': 222943204, 'id_str': '222943204', 'indices': [542, 558]}, {'screen_name': 'Sharonchik266', 'name': 'HadukenSharon', 'id': 866402461455720449, 'id_str': '866402461455720449', 'indices': [559, 573]}, {'screen_name': 'jtbwood', 'name': 'jtbwood', 'id': 16787624, 'id_str': '16787624', 'indices': [574, 582]}, {'screen_name': 'KTAB_NYC', 'name': 'Petey Wheatstraw', 'id': 390292746, 'id_str': '390292746', 'indices': [583, 592]}, {'screen_name': 'Elgirrl', 'name': '♣RR#9♣', 'id': 284238686, 'id_str': '284238686', 'indices': [593, 601]}, {'screen_name': '1tz_neil', 'name': 'Neil', 'id': 1219773358453272576, 'id_str': '1219773358453272576', 'indices': [602, 611]}], 'urls': []}	1339033994818621440	2020-12-16 02:26:04	StateNYKPOD	SNYKState 🇬🇭🗽	Tune into knicks podcast SNYK ran by @snykpodcast on IG or State Mensah FB #newyorkforever	False	31058	29467	522	952	Harlem	{'url': {'urls': [{'url': 'https://t.co/CKmp3mtCkJ', 'expanded_url': 'https://podcasts.apple.com/us/podcast/state-of-the-new-york-knicks/id1458232370?uo=4', 'display_url': 'podcasts.apple.com/us/podcast/sta…', 'indices': [0, 23]}]}, 'description': {'urls': []}}
290	1379261738722418703	2021-04-06 02:36:38	"If you don't do what I tell you This mother fucker is gonna ""head"" out of our world."	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1291896799435915264	2020-08-08 00:39:42	LlP0SUCTlON	Resin Smoker	any pronouns. I study history at IUSB for now. i am 19. 1/4🇵🇷	False	1489	6537	140	460	i have to do a reading	{'description': {'urls': []}}
291	1379261732070289419	2021-04-06 02:36:37	@TreyPerkins8 Bye fucker	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TreyPerkins8', 'name': '$p', 'id': 2440206319, 'id_str': '2440206319', 'indices': [0, 13]}], 'urls': []}	292458671	2011-05-03 17:44:03	charismadshae	CHARISMA D'SHAE	Follow me on INSTAGRAM;) Charismadshae☺	False	31309	765	831	711		{'description': {'urls': []}}
292	1379261713430704134	2021-04-06 02:36:32	@CartelMartian Annoying fucker	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CartelMartian', 'name': 'carterrrrrrrrrr', 'id': 866339131185651713, 'id_str': '866339131185651713', 'indices': [0, 14]}], 'urls': []}	1080870344372690946	2019-01-03 16:55:46	robac96	Rob	Film fan who also likes music, bi, he/him, Latino	False	13176	62012	1164	1810	Colombia	{'url': {'urls': [{'url': 'https://t.co/YGvBjPGFyJ', 'expanded_url': 'https://boxd.it/dzIp', 'display_url': 'boxd.it/dzIp', 'indices': [0, 23]}]}, 'description': {'urls': []}}
293	1379261684611608579	2021-04-06 02:36:25	"don't do that with your hand mice fucker, I'll bang you properly. BANG-RUN

just one more day"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	3253328076	2015-06-23 06:39:53	brent_nooroa	Brent Nooroa	Council Of Thieves	False	185369	4	1074	1306		{'description': {'urls': []}}
294	1379261648540680193	2021-04-06 02:36:17	@amitrmfc Amit had to wait from December 16 to slander messi gotta love when messi is your goat while Ronaldo gets 6.5 over many apps every single game and he is a poacher not playing midfielders role like messi .DIFFERENT STANDARDS MOTHER FUCKER	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amitrmfc', 'name': 'Amit Zohar', 'id': 1304748964164632576, 'id_str': '1304748964164632576', 'indices': [0, 9]}], 'urls': []}	1163801942944112641	2019-08-20 13:16:43	Ahmed05791380	AM	barca❤💙.messi 🐐	False	364	6424	12	48		{'description': {'urls': []}}
295	1379261638612815872	2021-04-06 02:36:14	@VertoFrmdaWic @CUTTROUSERS Times up fucker	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VertoFrmdaWic', 'name': 'OPIU͙M VERT🧛🏾\u200d♂️🦋(DTK World☁🔪☄𝐕)', 'id': 1331354432722919425, 'id_str': '1331354432722919425', 'indices': [0, 14]}, {'screen_name': 'CUTTROUSERS', 'name': 'cam', 'id': 942896168459296768, 'id_str': '942896168459296768', 'indices': [15, 27]}], 'urls': []}	1359804448856506370	2021-02-11 10:00:31	PassTheAuxogen	Auxogen	"https://t.co/hNdNCVUjvB
mixing engineer
Graphical artist
producer 

@killswxtchmusic"	False	411	309	25	106	Your closet :)	{'url': {'urls': [{'url': 'https://t.co/X0JnVcR81H', 'expanded_url': 'https://soundcloud.com/auxogen', 'display_url': 'soundcloud.com/auxogen', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/hNdNCVUjvB', 'expanded_url': 'http://linktr.ee/Auxogen', 'display_url': 'linktr.ee/Auxogen', 'indices': [0, 23]}]}}
296	1379261627120431112	2021-04-06 02:36:12	@dsmpinnit KARLNAP IS MAKING ME CRY YOU FUCKER	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dsmpinnit', 'name': 'tyler', 'id': 1149587694466375680, 'id_str': '1149587694466375680', 'indices': [0, 10]}], 'urls': []}	1284002717598441472	2020-07-17 05:51:31	sapsimps	mr 305 went dark	"ya like jazz? priv: @spookyisntokay        
dsgc, vcgc, dgc"	False	37469	57297	1848	2828	he/ they, 16, enby, bi,  🇲🇽	{'url': {'urls': [{'url': 'https://t.co/OgVIaIoRV4', 'expanded_url': 'https://sapsimps.carrd.co/', 'display_url': 'sapsimps.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}
297	1379261624947724291	2021-04-06 02:36:11	Fuck Fucker 😂 https://t.co/thbyioPwpS	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379261622343073805, 'id_str': '1379261622343073805', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/EyQfI0wWgA0UPB9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyQfI0wWgA0UPB9.jpg', 'url': 'https://t.co/thbyioPwpS', 'display_url': 'pic.twitter.com/thbyioPwpS', 'expanded_url': 'https://twitter.com/BlameJeffPlease/status/1379261624947724291/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 581, 'resize': 'fit'}, 'small': {'w': 680, 'h': 412, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 581, 'resize': 'fit'}}}]}	1230934004007919616	2020-02-21 19:15:21	BlameJeffPlease	Jeff	Forever a bluebird. 💙🐦	False	1299	5660	160	438		{'description': {'urls': []}}
